agent_a_type,agent_b_model,agent_b_llm_size,run_type,tts_engine,asr_engine,phase_order,phase,condition_phase_rows,observed_phase_rows,mean_observation_count,mean_processing_sec,maximum_processing_sec,mean_pipeline_success_rate,total_error_count,total_misinterpreted_tokens,total_corrections,mean_valid_route_parse_rate,total_candidates,evidence_source
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,4,natural_language_understanding,21,21,6.428571428571429,0.003987193820861678,0.067169,,0,0,0,0.5905328798185941,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,4,natural_language_understanding,3,3,5.0,0.0035783499999999997,0.008908,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,4,natural_language_understanding,20,20,7.15,0.0030726827976190474,0.018947,,0,0,0,0.6460714285714285,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,4,natural_language_understanding,10,10,5.0,0.004337695000000001,0.04276,,0,0,0,0.875,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,5,dialogue_management,21,21,6.428571428571429,0.004013918707482993,0.048612,,0,0,0,,65.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,5,dialogue_management,3,3,5.0,0.004588061111111111,0.010981,,0,0,0,,11.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,5,dialogue_management,20,20,7.15,0.003145939722222222,0.015318,,0,0,0,,67.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,5,dialogue_management,10,10,5.0,0.004908453333333333,0.012793,,0,0,0,,37.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,6,speech_pipeline,21,21,13.619047619047619,6.239077914803,21.105022,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,6,speech_pipeline,3,3,11.0,15.664928283605283,25.242096,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,vosk,6,speech_pipeline,20,20,15.1,5.570517874379121,40.713356,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,audio_variant,piper,faster_whisper,6,speech_pipeline,10,10,10.8,12.372937313461538,26.044328,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,1,natural_language_generation,21,21,10.80952380952381,119.038762908861,358.4857,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,1,natural_language_generation,3,3,10.333333333333334,142.6721532165242,369.146454,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,1,natural_language_generation,20,20,10.8,58.65365981662986,112.25472,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,1,natural_language_generation,10,10,10.4,73.21727166478243,318.351184,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,2,text_to_speech,21,21,10.80952380952381,1.3085099813034116,4.832751,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,2,text_to_speech,3,3,10.333333333333334,1.9429627122507123,4.758647,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,2,text_to_speech,20,20,10.8,1.4947098327514006,16.801104,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,2,text_to_speech,10,10,10.4,1.8357375346348097,19.833386,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,3,automatic_speech_recognition,21,21,10.80952380952381,0.03486627435252513,0.218663,1.0,0.0,19.0,18.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,3,automatic_speech_recognition,3,3,10.333333333333334,0.06866813675213676,0.207801,1.0,0.0,1.0,1.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,3,automatic_speech_recognition,20,20,10.8,0.05087817479695743,4.192793,1.0,0.0,18.0,18.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,3,automatic_speech_recognition,10,10,10.4,0.4068209006021756,10.720164,1.0,0.0,1.0,30.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,4,natural_language_understanding,21,21,4.904761904761905,0.007728624603174603,0.070791,,0,0,0,0.9138888888888889,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,4,natural_language_understanding,3,3,4.666666666666667,0.011343944444444443,0.06912,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,4,natural_language_understanding,20,20,4.9,0.00578409503968254,0.036568,,0,0,0,0.906904761904762,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,4,natural_language_understanding,10,10,4.8,0.00371933,0.020739,,0,0,0,0.875,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,5,dialogue_management,21,21,4.904761904761905,0.008326410317460318,0.053131,,0,0,0,,88.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,5,dialogue_management,3,3,4.666666666666667,0.008384861111111112,0.025588,,0,0,0,,11.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,5,dialogue_management,20,20,4.9,0.006757039880952382,0.015286,,0,0,0,,83.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,5,dialogue_management,10,10,4.8,0.005064379999999999,0.014816,,0,0,0,,35.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,6,speech_pipeline,21,21,10.80952380952381,1.3440054626457134,5.023241,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,6,speech_pipeline,3,3,10.333333333333334,2.0124755897435898,4.915438,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,vosk,6,speech_pipeline,20,20,10.8,1.5462606705430826,20.994592,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Phi-3-mini-4k-instruct,medium,text_only,piper,faster_whisper,6,speech_pipeline,10,10,10.4,2.2431603940462317,30.475131,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,1,natural_language_generation,21,21,16.095238095238095,24.470569196191015,122.92225,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,1,natural_language_generation,3,3,11.0,46.72081151333851,131.6102,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,1,natural_language_generation,29,29,11.172413793103448,30.915231215031618,280.171413,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,1,natural_language_generation,19,19,14.578947368421053,17.321287382546107,62.6703,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,2,text_to_speech,21,21,16.095238095238095,3.7803223888288695,17.641097,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,2,text_to_speech,3,3,11.0,4.888893513338513,11.188211,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,2,text_to_speech,29,29,11.172413793103448,3.0336262089495754,36.635924,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,2,text_to_speech,19,19,14.578947368421053,2.2389318636527213,30.456639,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,3,automatic_speech_recognition,21,21,16.095238095238095,1.1028381560812424,2.882099,1.0,0.0,809.0,133.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,3,automatic_speech_recognition,3,3,11.0,9.126859732711733,17.913805,1.0,0.0,21.0,3.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,3,automatic_speech_recognition,29,29,11.172413793103448,4.412499726529218,18.784942,1.0,0.0,391.0,65.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,3,automatic_speech_recognition,19,19,14.578947368421053,1.7334369118758435,6.209264,1.0,0.0,704.0,120.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,4,natural_language_understanding,21,21,7.714285714285714,0.0018627010770975057,0.010964,,0,0,0,0.6281179138321995,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,4,natural_language_understanding,3,3,5.0,0.016316,0.038414,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,4,natural_language_understanding,29,29,5.241379310344827,0.004554302873563219,0.051053,,0,0,0,0.9025862068965518,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,4,natural_language_understanding,19,19,6.947368421052632,0.002610424060150376,0.018055,,0,0,0,0.637218045112782,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,5,dialogue_management,21,21,7.714285714285714,0.0019807797430083144,0.015081,,0,0,0,,75.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,5,dialogue_management,3,3,5.0,0.019532872222222223,0.045077,,0,0,0,,11.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,5,dialogue_management,29,29,5.241379310344827,0.005152846551724138,0.017311,,0,0,0,,119.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,5,dialogue_management,19,19,6.947368421052632,0.003093347994987469,0.014709,,0,0,0,,68.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,6,speech_pipeline,21,21,16.095238095238095,6.166174460803523,22.692253,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,6,speech_pipeline,3,3,11.0,19.170005124061124,39.65109,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,faster_whisper,6,speech_pipeline,29,29,11.172413793103448,9.196988725206307,46.086692,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,audio_variant,piper,vosk,6,speech_pipeline,19,19,14.578947368421053,6.091226443679712,35.527372,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,1,natural_language_generation,21,21,10.80952380952381,42.94837991935825,135.381258,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,1,natural_language_generation,3,3,10.333333333333334,45.143051572649576,132.562967,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,1,natural_language_generation,29,29,10.862068965517242,32.143535054519,254.500556,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,1,natural_language_generation,19,19,10.789473684210526,35.780491045198225,69.402513,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,2,text_to_speech,21,21,10.80952380952381,1.0569819591548228,4.575372,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,2,text_to_speech,3,3,10.333333333333334,1.4634187834757835,4.507924,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,2,text_to_speech,29,29,10.862068965517242,1.1160372497203468,2.541951,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,2,text_to_speech,19,19,10.789473684210526,1.3678197245575925,8.645033,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,3,automatic_speech_recognition,21,21,10.80952380952381,0.026033933336472033,0.234293,1.0,0.0,19.0,18.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,3,automatic_speech_recognition,3,3,10.333333333333334,0.0622278433048433,0.201666,1.0,0.0,1.0,1.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,3,automatic_speech_recognition,29,29,10.862068965517242,0.029249788776357744,1.272542,1.0,0.0,26.0,51.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,3,automatic_speech_recognition,19,19,10.789473684210526,0.05225757833141457,3.677219,1.0,0.0,19.0,16.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,4,natural_language_understanding,21,21,4.904761904761905,0.006027252248677248,0.153131,,0,0,0,0.9138888888888889,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,4,natural_language_understanding,3,3,4.666666666666667,0.008259638888888888,0.032492,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,4,natural_language_understanding,29,29,5.068965517241379,0.004489810344827586,0.021464,,0,0,0,0.8795977011494253,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,4,natural_language_understanding,19,19,4.894736842105263,0.006064717982456141,0.036362,,0,0,0,0.9311403508771929,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,5,dialogue_management,21,21,4.904761904761905,0.006060569444444444,0.05581,,0,0,0,,88.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,5,dialogue_management,3,3,4.666666666666667,0.012096999999999998,0.042995,,0,0,0,,11.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,5,dialogue_management,29,29,5.068965517241379,0.005396900574712643,0.014542,,0,0,0,,115.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,5,dialogue_management,19,19,4.894736842105263,0.006780465058479533,0.014835,,0,0,0,,81.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,6,speech_pipeline,21,21,10.80952380952381,1.083517922188235,4.812739,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,6,speech_pipeline,3,3,10.333333333333334,1.5262956837606838,4.692262,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,faster_whisper,6,speech_pipeline,29,29,10.862068965517242,1.1458457130606463,3.815198,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-1.5B-Instruct,medium,text_only,piper,vosk,6,speech_pipeline,19,19,10.789473684210526,1.420754651332771,12.323271,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,1,natural_language_generation,20,20,12.85,100.49398306623769,514.755628,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,1,natural_language_generation,3,3,11.0,154.73260205931106,391.591206,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,1,natural_language_generation,8,8,12.625,45.15741565568084,166.444053,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,1,natural_language_generation,10,10,10.4,103.00262114159868,544.965904,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,2,text_to_speech,20,20,12.85,3.2575064512619014,17.098475,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,2,text_to_speech,3,3,11.0,5.026227068894069,14.791825,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,2,text_to_speech,8,8,12.625,2.051638792138866,8.041313,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,2,text_to_speech,10,10,10.4,4.626070311004274,30.222079,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,3,automatic_speech_recognition,20,20,12.85,1.2924992403429207,4.075449,1.0,0.0,650.0,122.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,3,automatic_speech_recognition,3,3,11.0,7.788870838383839,11.387464,1.0,0.0,23.0,6.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,3,automatic_speech_recognition,8,8,12.625,1.592651312349048,4.245706,1.0,0.0,258.0,38.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,3,automatic_speech_recognition,10,10,10.4,6.011381255565268,18.825074,1.0,0.0,68.0,25.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,4,natural_language_understanding,20,20,6.0,0.001835587380952381,0.01599,,0,0,0,0.665,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,4,natural_language_understanding,3,3,5.0,0.0022469055555555555,0.008197,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,4,natural_language_understanding,8,8,5.875,0.0028182044642857144,0.01343,,0,0,0,0.6964285714285714,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,4,natural_language_understanding,10,10,4.8,0.0044760550000000005,0.031539,,0,0,0,0.875,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,5,dialogue_management,20,20,6.0,0.002063656944444444,0.01021,,0,0,0,,66.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,5,dialogue_management,3,3,5.0,0.002675327777777778,0.005507,,0,0,0,,11.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,5,dialogue_management,8,8,5.875,0.003230191964285714,0.010954,,0,0,0,,28.0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,5,dialogue_management,10,10,4.8,0.005100951666666667,0.012446,,0,0,0,,36.0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,6,speech_pipeline,20,20,12.85,5.976275269165373,20.937921,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,6,speech_pipeline,3,3,11.0,14.043345786842787,26.180632,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,vosk,6,speech_pipeline,8,8,12.625,5.90603374324952,12.997489,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,audio_variant,piper,faster_whisper,6,speech_pipeline,10,10,10.4,11.908894578428516,41.816105,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,1,natural_language_generation,19,19,10.789473684210526,179.50094987748582,603.187389,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,1,natural_language_generation,3,3,10.333333333333334,179.61811992877492,489.449194,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,1,natural_language_generation,9,9,10.555555555555555,85.09442260092631,171.801057,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,1,natural_language_generation,10,10,10.4,82.32165196380149,513.707587,,0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,2,text_to_speech,19,19,10.789473684210526,1.0240424332335778,3.072595,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,2,text_to_speech,3,3,10.333333333333334,0.9080442222222221,1.873973,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,2,text_to_speech,9,9,10.555555555555555,2.0985711440853994,21.385513,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,2,text_to_speech,10,10,10.4,0.9895846871017872,2.593076,1.0,0.0,0,0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,3,automatic_speech_recognition,19,19,10.789473684210526,0.020637717126137854,0.114338,1.0,0.0,19.0,16.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,3,automatic_speech_recognition,3,3,10.333333333333334,0.023585920227920224,0.043477,1.0,0.0,1.0,1.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,3,automatic_speech_recognition,9,9,10.555555555555555,0.33379541751857444,7.687714,1.0,0.0,7.0,1.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,3,automatic_speech_recognition,10,10,10.4,0.02481798447940948,0.052853,1.0,0.0,1.0,30.0,,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,4,natural_language_understanding,19,19,4.894736842105263,0.004048118859649123,0.032127,,0,0,0,0.9311403508771929,0,phase_metric_comparison.csv grouped by model/run type/phase
tinyllama,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,4,natural_language_understanding,3,3,4.666666666666667,0.002417111111111111,0.006165,,0,0,0,0.8333333333333334,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,vosk,4,natural_language_understanding,9,9,4.777777777777778,0.006102073148148149,0.024567,,0,0,0,0.9361111111111112,0,phase_metric_comparison.csv grouped by model/run type/phase
userlm,Qwen2.5-7B-Instruct,large,text_only,piper,faster_whisper,4,natural_language_understanding,10,10,4.8,0.0038408983333333333,0.020858,,0,0,0,0.875,0,phase_metric_comparison.csv grouped by model/run type/phase
