job_name,job_path,job_group,coverage_strategy,result_group,generated_sequence,valid_sequence,stage_viable,invalid_stage_count,invalid_stages,valid_stage_count,total_stage_count,condition_id,pair_id,run_type,agent_a_type,agent_b_plugin,agent_b_model,agent_b_llm_size,agent_b_model_slot,agent_b_model_role,matrix_family,model_profile,model_provider,test_case_key,scenario_key,start_station,destination_station,start_time_min,persona_key,agent_a_audio_persona,agent_b_audio_persona,speech_pattern_key,configured_tts_engine,effective_tts_engine,configured_asr_engine,effective_asr_engine,asr_beam_size,network_seed,speech_performance_band,speech_performance_rank,model_param_key,objective_mode,iteration,dialogue_stagnation_limit,transfer_tolerance,channel_noise_snr_db,channel_gain_db,channel_clip_threshold,channel_dropout_rate,parameter_values_json
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,59,49,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,60,50,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,61,51,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,62,52,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,63,53,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,64,54,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,65,55,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,66,56,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,67,57,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,68,58,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,69,59,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,70,60,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,71,61,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,72,62,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,73,63,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-T,P-83d3516c44,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,74,64,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-83d3516c44-A,P-83d3516c44,audio_variant,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
userlm8b_transformers_large_mistral_7b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\userlm_transformers_speech_grid\large\02-mistral-7b.job,large,pairwise,03-large-mistral-7b/userlm,75,65,True,0,,4,4,C-MT-FC-CLEAN-PIP-VOS-MM7IV-DEFAU-LRG-I0-0f50b8a097-T,P-0f50b8a097,text_only,userlm,llm,mistralai/Mistral-7B-Instruct-v0.3,large,large2,mistral_architecture_contrast,userlm_8b_agent_b_model_comparison_v2,mistral_7b_transformers,transformers,midday_transfer,midday_transfer,Echo,Zulu,738,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""large"", ""agent_b_model_role"": ""mistral_architecture_contrast"", ""agent_b_model_slot"": ""large2"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""userlm_8b_agent_b_model_comparison_v2"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
