source_run,condition_id,condition_state,run_type,turn,speaker,listener,intended_text,tts_text,asr_raw_text,understood_text,misinterpretation_count,correction_count,pipeline_ok,tts_latency_sec,asr_latency_sec,pipeline_latency_sec,nlu_route_valid,nlu_route_reaches_goal
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,2,Agent B,Agent A,"Take tram line T2 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 37 minutes, 2 changes.","Take tram line T2 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 37 minutes, 2 changes.","Tech Traumeline T2 from Bravo to Alpha. Traum T5 from Alpha to Elm. Traum T1 from Elm to Harbor. 37 minutes, 2 changes.","Tech Traumeline T2 from Bravo to Alpha. Traum T5 from Alpha to Elm. Traum T1 from Elm to Harbor. 37 minutes, 2 changes.",3,0,True,3.084458,16.714216,19.799331,True,True
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,3,Agent A,Agent B,That route and timing work. Can you make it not near capacity?,That route and timing work. Can you make it not near capacity?,That route and timing work. Can you make it not near capacity?,That route and timing work. Can you make it not near capacity?,0,0,True,1.872722,11.111171,12.984502,,
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,4,Agent B,Agent A,"Take bus line B4 from Bravo to Flint; tram T4 from Flint to Harbor. 41 minutes, 1 changes. It is not near capacity.","Take bus line B4 from Bravo to Flint; tram T4 from Flint to Harbor. 41 minutes, 1 changes. It is not near capacity.","Take bus line B4 from Bravo to Flint. Tram T4 from Flint to Harbor. 41 minutes, 1 changes. It is not near capacity.","Take bus line B4 from Bravo to Flint. Tram T4 from Flint to Harbor. 41 minutes, 1 changes. It is not near capacity.",0,0,True,3.044868,15.414958,18.460582,True,True
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,5,Agent A,Agent B,That meets the current requirement. Can you make it with lower delay risk?,That meets the current requirement. Can you make it with lower delay risk?,That meets the current requirement. Can you make it with lower delay risk?,That meets the current requirement. Can you make it with lower Delta risk?,0,1,True,1.90059,11.899676,13.800899,,
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,6,Agent B,Agent A,"Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 45 minutes, 2 changes. Delay risk is high.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 45 minutes, 2 changes. Delay risk is high.","Take bus line B4 from Bravo to Hotel. Metro M1 from Hotel to Juliett. Trom T6 from Juliett to Harbor, 45 minutes, 2 changes. Delay risk is high.","Take bus line B4 from Bravo to Hotel. Metro M1 from Hotel to Juliett. Trom T6 from Juliett to Harbor, 45 minutes, 2 changes. Delta risk is high.",1,1,True,3.535457,17.923479,21.459722,True,True
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,7,Agent A,Agent B,I heard 'Delay'. Did you mean 'Delta'?,I heard 'Delay'. Did you mean 'Delta'?,"I heard delay, did you mean Delta?","I heard Delta, did you mean Delta?",2,1,True,1.302195,9.901906,11.204572,,
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,8,Agent B,Agent A,"Yes, I meant Delta.","Yes, I meant Delta.","Yes, I meant Delta.","Yes, I meant Delta.",0,0,True,0.678984,9.260885,9.940316,,
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,1,Agent A,Agent B,I'm starting at station Bravo at 08:07. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,I'm station at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,0,1,True,0.88001,0.043475,0.924536,,
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,2,Agent B,Agent A,"Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.",0,0,True,1.654067,0.027383,1.681977,True,True
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,3,Agent A,Agent B,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,0,0,True,1.078272,0.027682,1.10646,,
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,4,Agent B,Agent A,"Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.",0,0,True,2.626999,0.042537,2.670045,True,True
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,5,Agent A,Agent B,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,0,0,True,1.793088,0.04661,1.840501,,
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,6,Agent B,Agent A,"Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.",0,0,True,2.183771,0.032504,2.216792,True,True
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,7,Agent A,Agent B,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,0,0,True,1.487705,0.031881,1.520194,,
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,8,Agent B,Agent A,"Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.",0,0,True,1.729356,0.041563,1.771567,True,True
20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,9,Agent A,Agent B,"The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.",0,0,True,0.842522,0.018456,0.861443,,
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,1,Agent A,Agent B,I'm starting at station Bravo at 08:07. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,I'm station at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,0,1,True,0.85879,0.041499,0.901306,,
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,2,Agent B,Agent A,"Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.",0,0,True,1.381772,0.023326,1.405436,True,True
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,3,Agent A,Agent B,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,0,0,True,0.976256,0.022502,0.999164,,
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,4,Agent B,Agent A,"Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.",0,0,True,2.193023,0.03482,2.228278,True,True
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,5,Agent A,Agent B,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,0,0,True,1.49574,0.038117,1.534592,,
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,6,Agent B,Agent A,"Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.",0,0,True,1.820258,0.028134,1.848826,True,True
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,7,Agent A,Agent B,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,0,0,True,1.24739,0.027834,1.275746,,
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,8,Agent B,Agent A,"Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.",0,0,True,1.379722,0.023325,1.403477,True,True
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,9,Agent A,Agent B,"The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.","The earlier route also fits. Thanks, I'll take that.",0,0,True,0.824659,0.018448,0.843519,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,1,Agent A,Agent B,I'm starting at station Bravo at 08:07. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,i'm starting at station bravo at eight oh seven i need to take transit lines to harbor which lines should i take,i'm station at station bravo at eight oh seven i need to take transit lines to harbor which lines should i take,0,1,True,4.669229,2.747352,7.418958,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,2,Agent B,Agent A,"Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.",take tramline t one from bravo to delta twenty six from delta to harbor thirty one minutes one changes,take tramline t one from bravo to delta twenty six from delta to harbor thirty one minutes one changes,4,0,True,1.774662,1.839408,3.614703,True,True
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,3,Agent A,Agent B,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,that route and timing work can you make it with safer transfer timing,that route and timing work can you make it with safer transfer timing,0,0,True,1.207173,1.528981,2.736722,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,4,Agent B,Agent A,"Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.",take bus line before from bravo to hotel metro m one from hotel to juliet twenty six from julia to harbor thirty seven minutes to changes transfer miss risk is medium,take bus line before from bravo to hotel metro M1 from hotel to Juliett twenty six from julia to harbor thirty seven minutes to changes transfer miss risk is medium,6,2,True,3.081408,2.336371,5.418499,True,True
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,5,Agent A,Agent B,I heard 'm one'. Did you mean 'M1'?,I heard 'm one'. Did you mean 'M1'?,i heard him one did you mean m one,i heard him one did you mean m one,2,0,True,0.899871,1.032297,1.932663,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,6,Agent B,Agent A,I meant M1.,I meant M1.,i meant him one,i meant him one,1,0,True,0.303148,0.707273,1.010889,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,7,Agent A,Agent B,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,that meets the current requirement can you make it using only my metro and tram tickets i cannot take bus,that meets the current requirement can you make it using only my metro and tram tickets i cannot take bus,0,0,True,1.638608,1.866236,3.505449,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,8,Agent B,Agent A,"Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.",take tramline t one from bravo to well for twenty five from alpha to well twenty one from l to harbor forty one minutes to changes,take tramline t one from bravo to well for twenty five from alpha to well twenty one from l to harbor forty one minutes to changes,6,0,True,1.782911,2.067492,3.851153,True,False
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,9,Agent A,Agent B,That does not reach Harbor yet. What is the next connected segment?,That does not reach Harbor yet. What is the next connected segment?,that does not reach harbor yet what is the next connected segment,that does not reach harbor yet what is the next connected segment,0,0,True,1.096262,1.434237,2.531039,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,10,Agent B,Agent A,"Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.",take tramline t one from bravo to juliet twenty six from julia to harbor forty three minutes one changes,take tramline t one from bravo to Juliett twenty six from julia to harbor forty three minutes one changes,5,1,True,1.82282,1.842872,3.666355,True,True
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,11,Agent A,Agent B,I heard 'juliet'. Did you mean 'Juliett'?,I heard 'juliet'. Did you mean 'Juliett'?,i heard juliet did you mean juliet,i heard Juliett did you mean Juliett,2,2,True,0.958444,1.101444,2.060415,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,12,Agent B,Agent A,"Yes, I meant Juliett.","Yes, I meant Juliett.",yes i meant juliet,yes i meant Juliett,1,1,True,0.526541,0.856339,1.38411,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,13,Agent A,Agent B,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,that meets the current requirement can you make it with no more than ten minutes of walking,that meets the current requirement can you make it with no more than ten minutes of walking,1,0,True,1.298204,1.335143,2.634026,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,14,Agent B,Agent A,I have no new distinct viable route. The best earlier route still fits the current request.,I have no new distinct viable route. The best earlier route still fits the current request.,i have no new distinct viable wrote the best early were route still fits the current request,i have no new distinct viable route the best early were route still fits the current request,2,1,True,1.052498,1.275386,2.328412,False,False
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,15,Agent A,Agent B,I heard 'wrote'. Did you mean 'route'?,I heard 'wrote'. Did you mean 'route'?,i heard wrote did you mean route,i heard route did you mean route,2,1,True,0.779112,0.860219,1.639821,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,16,Agent B,Agent A,"Yes, I meant route.","Yes, I meant route.",yes i meant route,yes i meant route,0,0,True,0.414185,0.690135,1.104709,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,17,Agent A,Agent B,Did you mean Flint by 'fits'?,Did you mean Flint by 'fits'?,did you mean flint by fits,did you mean flint by fits,1,0,True,0.415952,0.726537,1.142889,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,18,Agent B,Agent A,"Yes, I meant flint by fits.","Yes, I meant flint by fits.",yes i meant flint by fits,yes i meant flint by fits,0,0,True,0.526209,0.808845,1.335472,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,19,Agent A,Agent B,That still is not a usable route to Harbor. Give the connected lines and boarding stations.,That still is not a usable route to Harbor. Give the connected lines and boarding stations.,that's still is not a usable rail to harbor give the connected lines and boarding stations,that's still is not a usable rail to harbor give the connected lines and boarding station,2,1,True,0.990846,1.346761,2.338037,,
20260713_023308_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,20,Agent B,Agent A,I have no new distinct viable route. The best earlier route still fits the current request.,I have no new distinct viable route. The best earlier route still fits the current request.,i have no new distinct viable route the best early were wealth still fits the current request,i have no new distinct viable route the best early were wealth still fits the current request,1,0,True,1.47018,1.288088,2.758815,False,False
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,1,Agent A,Agent B,I'm starting at station Bravo at 08:07. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at eight oh seven. I need to take transit lines to Harbor. Which lines should I take?,I'm starting at station Bravo at 807. I need to take transit lines to Harbor. Which lines should I take?,I'm station at station Bravo at 807. I need to take transit lines to Harbor. Which lines should I take?,1,1,True,3.959413,7.419247,11.380737,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,2,Agent B,Agent A,"Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take tram line T1 from Bravo to Delta; tram T6 from Delta to Harbor. 31 minutes, 1 changes.","Take Trom Line T1 from Bravo to Delta. Trom T6 from Delta to Harbor. 31 minutes, 1 changes.","Take Trom Line T1 from Bravo to Delta. Trom T6 from Delta to Harbor. 31 minutes, 1 changes.",2,0,True,1.499928,4.019804,5.520235,True,True
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,3,Agent A,Agent B,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,That route and timing work. Can you make it with safer transfer timing?,0,0,True,1.149286,3.469122,4.619058,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,4,Agent B,Agent A,"Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel; metro M1 from Hotel to Juliett; tram T6 from Juliett to Harbor. 37 minutes, 2 changes. Transfer miss risk is medium.","Take bus line B4 from Bravo to Hotel Metro M1 from Hotel to Juliett Trom T6 from Juliet to Harbor 37 minutes, 2 changes Transfer miss risk is medium","Take bus line B4 from Bravo to Hotel Metro M1 from Hotel to Juliett Trom T6 from Juliett to Harbor 37 minutes, 2 changes Transfer miss risk is medium",2,1,True,2.593209,5.377035,7.970913,True,True
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,5,Agent A,Agent B,I heard 'Juliet'. Did you mean 'Juliett'?,I heard 'Juliet'. Did you mean 'Juliett'?,I heard Juliet. Did you mean Juliet?,I heard Juliett. Did you mean Juliett?,2,2,True,0.79691,2.974822,3.77224,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,6,Agent B,Agent A,"Yes, I meant Juliett.","Yes, I meant Juliett.","Yes, I meant Juliet.","Yes, I meant Juliett.",1,1,True,0.409055,2.709815,3.119277,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,7,Agent A,Agent B,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets; I cannot take bus?,That meets the current requirement. Can you make it using only my metro and tram tickets? I cannot take bus.,That meets the current requirement. Can you make it using only my metro and tram tickets? I cannot take bus.,0,0,True,1.611159,3.957927,5.569895,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,8,Agent B,Agent A,"Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take tram line T1 from Bravo to Alpha; tram T5 from Alpha to Elm; tram T1 from Elm to Harbor. 41 minutes, 2 changes.","Take Tram Line T1 from Bravo to Alpha, Tram T5 from Alpha to Elm, Tram T1 from Elm to Harbor, 41 minutes, 2 changes.","Take Tram Line T1 from Bravo to Alpha, Tram T5 from Alpha to Elm, Tram T1 from Elm to Harbor, 41 minutes, 2 changes.",0,0,True,1.977556,4.828318,6.806475,True,True
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,9,Agent A,Agent B,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,That meets the current requirement. Can you make it with no more than 10 minutes of walking?,0,0,True,1.121861,3.66315,4.785699,,
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,10,Agent B,Agent A,"Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take tram line T1 from Bravo to Juliett; tram T6 from Juliett to Harbor. 43 minutes, 1 changes.","Take Tromline T1 from Bravo to Juliet, Trom T6 from Juliet to Harbor, 43 minutes, one changes.","Take Tromline T1 from Bravo to Juliett, Trom T6 from Juliett to Harbor, 43 minutes, one changes.",4,2,True,1.184607,3.969271,5.154531,True,True
